Hawaii,2013,96971,140686,904925,5,5,2,65.123,64.284,4.341,7,22,60,76.521,158.74,66.779,13,38,92,139.05,273.162,101.293
Idaho,2013,142945,173361,999689,8,7,1,61.451,65.719,2.012,9,25,50,63.851,142.764,49.623,20,47,85,141.397,269.783,85.505
Illinois,2013,1033794,1394857,8297420,45,58,10,48.776,78.569,2.349,70,274,476,67.481,196.225,57.353,125,434,746,120.69,311.226,89.865
Indiana,2013,541174,740165,4164196,26,34,5,55.258,92.679,2.293,35,150,224,65.231,203.067,53.848,68,264,369,125.631,356.153,88.538
Iowa,2013,242393,352842,1979684,11,15,3,42.376,80.255,1.8,13,49,67,51.744,140.096,34.038,24,103,124,100.623,291.833,62.507
Kansas,2013,237609,325999,1786820,11,13,2,50.011,75.425,2.066,14,49,86,58.485,151.084,48.065,28,93,138,117.116,284.572,77.423
Kentucky,2013,340101,470972,2832115,14,16,3,41.846,62.095,1.802,19,82,144,56.292,174.908,50.948,35,132,231,103.436,280.457,81.495
Louisiana,2013,367862,519036,2899670,18,21,4,49.919,68.988,1.754,20,83,128,55.532,159.912,44.164,43,143,239,116.415,276.412,82.358
Maine,2013,93811,127380,928319,5,7,1,69.447,125.323,2.838,9,36,100,98.962,283.778,107.687,16,54,155,171.089,420.265,166.771
Maryland,2013,455684,629854,3882314,25,26,5,65.736,87.776,2.62,37,148,241,80.509,234.189,62.006,68,229,372,149.579,364.26,95.836
Massachusetts,2013,488765,782118,4469726,27,37,6,65.174,111.638,3.173,43,225,406,88.829,287.434,90.849,76,334,579,155.573,427.214,129.451
Michigan,2013,797647,1114774,6446918,46,48,8,65.532,89.143,2.699,64,258,528,80.85,231.684,81.957,120,391,793,150.98,350.468,122.941
Minnesota,2013,425247,571816,3529926,18,20,4,46.758,74.73,2.55,29,113,188,67.477,197.439,53.239,50,188,315,116.441,329.149,89.326
Mississippi,2013,245600,338718,1849489,11,11,2,46.135,53.951,1.524,14,56,73,56.026,163.903,39.471,26,86,117,105.564,253.033,63.349
Missouri,2013,470976,656394,3894492,23,27,5,55.521,88.774,2.247,30,142,228,64.496,216.802,58.521,59,219,362,124.848,333.206,92.827
Montana,2013,74121,110655,669411,3,4,1,52.378,66.894,2.539,6,23,57,82.989,205.712,84.862,10,33,77,133.796,300.265,115.058
Nebraska,2013,149327,209508,1171452,6,7,1,42.384,64.079,1.979,8,34,46,55.405,161.879,39.656,17,61,80,113.987,291.805,68.584
Nevada,2013,221704,287435,1826942,11,12,3,61.45,88.423,2.948,18,52,112,79.695,180.072,61.266,32,90,182,144.209,311.622,99.801
New Hampshire,2013,99717,141165,900190,6,7,1,76.946,119.264,3.382,10,42,79,98.306,300.913,87.847,18,63,113,179.904,443.833,125.47
New Jersey,2013,701644,890874,5907201,35,37,8,54.847,74.751,2.306,45,148,280,63.626,165.966,47.389,90,268,485,128.621,301.029,82.164
New Mexico,2013,166639,228647,1314755,9,7,2,69.41,65.704,2.816,13,44,106,79.843,193.231,80.595,27,72,168,159.248,316.384,127.834
New York,2013,1440280,2239134,12988411,72,93,21,56.629,76.34,2.807,112,438,870,77.521,195.743,67.018,201,728,1443,139.447,325.158,111.132
North Carolina,2013,771607,1054654,6339066,37,38,7,54.693,68.608,2.029,50,171,326,65.084,161.881,51.478,98,307,580,127.153,291.423,91.537
North Dakota,2013,50733,100601,448656,2,4,1,42.422,64.344,2.064,3,14,18,55.963,140.541,39.482,5,27,29,102.529,267.556,65.526
Ohio,2013,922292,1235723,7534236,41,52,8,51.011,80.447,2.176,56,221,395,60.356,178.864,52.402,105,381,635,113.885,308.557,84.331
Oklahoma,2013,309426,429192,2404755,16,14,3,53.723,65.749,2.078,17,68,111,55.248,157.621,46.093,36,121,181,115.465,281.666,75.42
Oregon,2013,291323,413626,2641759,17,17,4,73.382,92.745,3.646,30,103,282,101.936,248.535,106.773,53,157,439,183.228,380.506,166.029
Pennsylvania,2013,941238,1382616,8494600,45,54,10,53.194,79.052,2.122,66,268,454,69.987,193.604,53.446,116,445,704,123.69,321.821,82.85
Rhode Island,2013,75717,131028,692945,4,6,1,60.241,102.541,2.792,8,38,69,106.933,289.032,99.232,13,58,100,169.329,441.343,143.958
South Carolina,2013,362044,521862,3096686,20,19,4,61.668,69.014,1.965,22,88,151,61.563,168.939,48.804,45,149,265,124.999,285.563,85.663
South Dakota,2013,65627,93403,529318,3,4,1,42.196,64.074,1.819,3,12,17,53.161,130.247,33.043,7,23,33,99.543,242.078,61.674
Tennessee,2013,506479,700245,4226870,20,24,4,43.526,60.197,1.71,29,103,170,56.968,147.171,40.115,59,179,322,115.718,255.389,76.213
Texas,2013,2327085,3010183,16119667,103,105,19,47.859,60.642,1.854,142,453,679,61.21,150.588,42.115,251,760,1032,107.887,252.475,63.993
Utah,2013,282277,372803,1623929,11,12,2,34.523,46.881,1.803,15,43,69,54.17,115.524,42.453,29,84,111,101.208,226.453,68.524
Vermont,2013,44408,73820,424696,2,3,1,72.004,129.056,3.076,5,23,44,114.017,305.981,104.153,8,34,66,182.682,462.839,155.699
Virginia,2013,622264,896567,5318077,27,39,7,48.924,82.866,2.249,37,160,272,58.852,178.497,51.189,79,290,523,126.394,323.078,98.343
Washington,2013,530795,741218,4566571,29,30,7,67.047,87.546,3.313,53,181,512,100.635,244.68,112.147,93,271,741,175.35,364.983,162.292
West Virginia,2013,129873,190362,1252711,6,7,1,47.456,65.273,1.768,7,32,60,55.965,169.905,47.508,14,54,104,108.73,284.933,82.669
Wisconsin,2013,448046,620976,3753413,24,25,5,60.611,81.845,2.347,32,109,171,71.787,175.037,45.454,63,200,309,139.968,322.729,82.247
Wyoming,2013,44128,63910,371861,2,2,0,52.837,69.656,2.16,3,10,17,61.909,160.011,46.659,5,18,29,120.323,275.014,76.733
Alabama,2014,380801,530600,3138127,16,20,4,43.638,63.945,1.978,20,76,121,51.607,143.339,38.612,37,139,214,97.093,261.251,68.116
Alaska,2014,59194,83247,438664,3,4,1,75.236,106.925,7.418,6,21,56,106.409,250.2,128.295,11,34,82,184.449,406.933,187.637
Arizona,2014,546470,741492,4307838,29,30,8,60.925,83.572,3.482,42,140,294,77.136,189.153,68.149,74,231,430,134.511,311.506,99.715
Arkansas,2014,236359,318914,1895228,11,12,3,53.731,70.826,2.583,15,54,107,64.556,169.316,56.246,29,86,169,121.405,270.639,89.285
California,2014,3054845,4457598,24866806,153,184,57,58.903,81.688,4.183,254,915,1964,83.226,205.23,78.961,431,1459,3046,141.126,327.247,122.502
Colorado,2014,415441,587313,3473655,27,27,8,81.624,120.499,5.312,46,186,509,111.262,317.456,146.488,76,266,691,183.526,452.39,199.061
Connecticut,2014,283053,385831,2387658,16,17,4,66.127,98.039,3.726,24,96,173,83.382,249.924,72.538,44,162,272,156.314,421,114.098
Delaware,2014,68597,99525,621612,3,4,1,52.925,77.333,2.896,5,21,37,74.151,211.882,60.147,9,37,57,130.409,373.239,91.742
District of Columbia,2014,30707,93667,444939,2,4,1,82.632,129.804,7.819,3,25,41,88.528,261.938,91.383,5,41,88,165.485,437.808,197.105
Florida,2014,1399768,1984453,13702886,69,76,22,55.685,73.867,2.805,95,412,823,67.806,207.419,60.076,189,652,1311,134.893,328.775,95.681
Georgia,2014,846476,1114618,6338910,39,44,9,51.748,75.816,2.795,59,207,381,69.189,185.907,60.049,99,327,625,116.843,293.784,98.671
Hawaii,2014,96910,140448,916539,5,5,3,63.111,69.882,5.939,6,23,63,61.508,160.947,68.807,13,38,95,137.661,272.099,103.749
Idaho,2014,144818,174351,1017451,7,7,2,55.017,61.341,2.464,9,24,51,65.063,136.927,50.611,19,45,88,133.122,256.552,86.811
Illinois,2014,1023238,1388172,8326464,42,56,12,45.919,79.712,2.88,67,273,510,65.508,196.302,61.264,118,444,777,115.277,319.551,93.321
Indiana,2014,540670,742735,4189743,27,32,7,59.716,89.724,3.277,44,154,280,80.82,207.127,66.723,75,249,436,138.3,335.537,104.044
Iowa,2014,242812,356929,1990458,11,16,3,43.103,79.05,2.073,13,45,66,53.005,126.705,33.021,23,98,114,94.645,273.177,57.302
Kansas,2014,237562,328661,1795749,12,13,3,50.098,72.792,2.567,15,52,105,64.305,157.258,58.489,30,96,167,124.526,292.7,92.722
Kentucky,2014,339643,472877,2847963,15,17,4,46.209,64.77,2.344,22,79,158,63.565,167.165,55.411,40,136,274,116.811,286.791,96.244
Louisiana,2014,367670,513576,2928109,16,22,4,44.601,78.033,2.403,20,83,138,53.32,162.212,47.08,37,142,249,100.362,275.582,85.047
Maine,2014,92645,125931,932783,6,5,1,74.493,103.072,4.159,9,37,110,100.114,297.203,118.448,16,53,158,175.142,417.964,169.095
Maryland,2014,454564,625779,3923318,22,27,6,61.218,98.627,3.78,42,156,284,92.047,248.669,72.389,66,244,447,144.532,390.051,114.055
Massachusetts,2014,488093,788758,4519295,27,35,8,68.2,101.64,4.296,45,216,416,92.247,273.871,92.07,78,333,648,159.082,422.054,143.291
Michigan,2014,788717,1114570,6479469,40,45,11,57.885,81.716,3.477,64,254,528,80.626,227.763,81.415,111,372,783,140.446,334.126,120.813
Minnesota,2014,425999,571903,3562031,18,23,5,43.883,83.569,2.915,26,110,209,62.142,193.011,58.807,49,203,327,114.289,355.582,91.685
Mississippi,2014,244465,337215,1859652,11,12,2,44.066,59.163,1.834,13,47,71,52.902,139.1,38.126,23,73,115,95.37,216.886,61.947
Missouri,2014,470263,656687,3918803,23,29,6,56.199,90.613,2.822,31,128,246,65.609,194.561,62.782,61,215,407,129.404,326.736,103.923
Montana,2014,74378,111496,676207,4,4,1,61.936,86.723,3.789,6,26,64,87.06,228.778,94.053,11,37,84,146.203,333.343,124.908
Nebraska,2014,151059,211662,1179809,6,8,2,35.086,71.274,2.203,8,36,53,52.565,168.339,45.256,15,64,86,102.363,304.655,72.765
Nevada,2014,222788,288699,1872598,12,13,4,62.76,98.506,3.853,16,49,120,73.93,170.521,64.278,30,88,191,134.97,304.561,101.882
New Hampshire,2014,98378,142433,905672,5,7,2,68.231,108.815,4.671,9,41,87,94.439,291.186,96.547,16,60,123,164.076,419.789,135.746
New Jersey,2014,697509,894294,5945550,32,38,10,49.856,78.294,2.969,47,170,311,68.097,189.602,52.285,87,293,515,124.113,327.537,86.6
New Mexico,2014,165438,227077,1322519,9,7,2,67.111,68.981,3.564,14,47,113,85.316,206.075,85.479,25,71,157,151.467,310.758,118.682
New York,2014,1427531,2228431,13092078,69,100,26,54.306,86.267,3.554,108,506,987,75.509,226.869,75.425,188,801,1530,131.681,359.475,116.849
North Carolina,2014,777550,1062442,6428523,38,43,9,53.514,78.147,2.653,46,202,354,59.73,190.412,55.115,89,332,554,114.412,312.528,86.127
North Dakota,2014,51690,103308,457339,2,4,1,49.115,66.754,2.571,3,15,18,62.11,147.704,39.329,6,28,27,117.933,266.521,58.98
Ohio,2014,917272,1229015,7573265,40,49,10,49.008,79.207,2.707,56,240,448,60.522,195.497,59.12,104,394,681,113.513,320.365,89.973
Oklahoma,2014,312268,431096,2427465,17,15,4,56.206,60.258,2.737,17,64,117,54.207,148.658,48.177,37,119,202,117.443,275.863,83.192
Oregon,2014,291273,414709,2686806,16,18,6,68.461,97.358,4.512,27,109,295,94.22,262.943,109.932,51,165,443,175.562,398.341,164.738
Pennsylvania,2014,934275,1364517,8539968,39,52,13,47.398,76.534,2.922,65,259,514,69.784,189.689,60.152,111,442,786,118.815,323.582,92.071
Rhode Island,2014,75156,129467,698360,4,5,1,67.135,103.179,3.938,8,37,73,101.867,288.861,103.884,12,57,101,162.768,438.428,144.373
South Carolina,2014,365128,520055,3154439,19,21,5,58.249,80.58,2.646,24,110,194,65.659,210.654,61.56,44,166,298,120.203,319.044,94.343
South Dakota,2014,65789,93308,534674,3,4,1,44.494,71.705,2.395,4,16,28,64.267,170.478,52.202,7,26,41,108.56,278.445,77.575
Tennessee,2014,507891,703134,4272566,22,27,7,44.608,67.147,2.231,30,112,205,59.023,159.466,48.059,57,189,360,112.119,269.486,84.142
Texas,2014,2361420,3057833,16501892,105,106,23,48.689,60.787,2.343,162,461,713,68.579,150.786,43.228,276,771,1166,116.954,252.1,70.655
Utah,2014,288637,379132,1657347,10,13,2,30.535,49.333,1.777,13,42,62,45.432,110.745,37.525,26,81,104,89.99,214.435,62.475
Vermont,2014,43770,74221,425449,2,3,1,69.692,130.209,4.479,5,26,49,108.587,349.457,116.134,7,36,68,170.435,482.987,159.964
Virginia,2014,624487,896614,5378367,29,39,9,50.293,80.998,2.929,34,160,263,54.371,178.154,48.985,71,270,455,114.204,300.709,84.643
Washington,2014,530669,745679,4652511,27,33,9,59.575,90.001,4.114,49,163,453,91.713,218.674,97.421,83,261,693,156.08,350.262,148.986
West Virginia,2014,129363,188612,1251012,7,7,2,56.568,79.659,2.319,8,36,65,60.545,188.852,52.184,16,57,101,121.491,302.678,80.892
Wisconsin,2014,446438,624460,3771577,24,27,6,60.463,82.444,3.138,34,109,190,76.045,175.202,50.47,63,201,320,140.444,322.386,84.732
Wyoming,2014,44151,63351,373558,2,2,1,53.323,72.246,2.625,3,10,18,65.882,156.416,47.079,6,17,29,133.034,274.068,77.688
Alabama,2015,378330,522750,3159474,15,21,5,41.864,63.9,2.691,20,74,119,52.037,142.502,37.664,38,135,212,101.072,258.983,67.185
Alaska,2015,59083,80112,444143,3,3,1,77.936,107.616,8.103,6,22,65,104.263,276.528,146.51,11,34,89,188.577,418.844,200.905
Arizona,2015,548504,746271,4399565,25,27,12,51.166,73.147,5.04,37,133,252,67.498,178.068,57.384,65,214,417,118.572,286.819,94.769
Arkansas,2015,236654,317993,1908182,10,12,3,45.629,67.059,3.08,13,49,110,55.897,154.884,57.429,25,83,166,106.888,262.434,86.794
California,2015,3039214,4399955,25184187,150,169,66,56.758,75.716,4.816,223,1016,2190,73.327,230.919,86.964,402,1495,3399,132.326,339.802,134.972
Colorado,2015,421468,596535,3551363,26,38,13,77.364,159.661,8.32,38,192,497,90.776,321.952,140.049,68,284,705,162.07,475.35,198.492
Connecticut,2015,279545,388177,2387609,14,17,6,57.823,99.135,4.922,22,105,159,79.506,269.425,66.623,39,169,252,141.069,435.355,105.713
Delaware,2015,69164,97254,632438,4,4,1,58.802,77.62,3.705,5,23,43,73.541,232.884,68.347,10,35,61,143.673,358.212,95.707
District of Columbia,2015,30813,93701,453192,2,5,2,68.541,146.894,9.913,2,30,48,80.677,323.885,106.997,4,48,91,135.786,509.978,199.906
Florida,2015,1405801,1971645,14028654,70,75,26,56.223,73.131,3.244,99,391,842,70.306,198.152,59.998,179,664,1432,127.166,336.56,102.102
Georgia,2015,855245,1112080,6443651,36,43,12,46.244,70.676,2.947,55,201,351,64.002,181.19,54.469,93,338,617,108.966,304.005,95.718
Hawaii,2015,96573,135482,926174,5,5,2,65.601,82.496,4.168,6,25,63,66.348,186.575,68.144,13,38,100,133.825,280.663,108.189
Idaho,2015,146791,175145,1038291,6,7,2,42.04,62.84,3.931,8,26,60,57.734,146.99,57.859,17,44,97,117.253,253.594,92.977
Illinois,2015,1015317,1372755,8331898,45,56,14,50.446,79.024,3.131,68,287,492,67.141,208.744,59.097,121,447,753,118.697,325.482,90.33
Indiana,2015,539568,743107,4212004,26,31,9,55.497,78.823,4.045,39,146,296,72.283,195.991,70.296,73,226,435,134.735,304.137,103.205
Iowa,2015,243253,359178,1999854,11,16,4,44.494,77.656,3.149,13,48,82,53.776,132.453,40.897,25,96,133,104.767,266.015,66.469
Kansas,2015,237647,327480,1803253,11,12,5,47.361,64.843,4.79,15,52,98,61.534,157.347,54.148,30,88,147,124.157,269.213,81.496
Kentucky,2015,339903,471060,2865061,16,18,5,50.378,71.731,3.074,21,74,163,61.341,157.894,56.878,42,139,290,122.952,294.533,101.128
Louisiana,2015,367464,503266,2954805,16,18,5,46.759,64.539,2.836,21,88,152,56.972,174.554,51.457,37,142,250,101.962,282.515,84.486
Maine,2015,91487,124761,936729,5,5,2,62.933,95.821,4.786,9,38,122,96.974,308.479,129.992,15,52,161,162.209,418.864,171.865
Maryland,2015,453674,617785,3951408,23,26,9,59.266,101.327,4.572,35,169,309,77.754,273.445,78.284,63,259,457,138.524,419.423,115.569
Massachusetts,2015,487249,792216,4556470,26,36,15,64.887,108.489,7.202,42,218,431,86.836,275.77,94.517,70,345,672,144.468,435.818,147.513
Michigan,2015,779507,1108537,6511669,39,44,16,57.411,80.594,5.402,62,245,579,79.789,220.69,88.931,112,384,821,143.635,346.023,126.12
Minnesota,2015,427687,572944,3589691,21,25,7,54.05,88.611,4.029,25,100,211,58.811,174.237,58.819,55,184,354,127.615,321.199,98.552
Mississippi,2015,244221,331045,1870263,10,13,2,44.493,63.877,1.882,12,48,79,49.455,144.559,42.272,24,78,130,96.612,234.109,69.487
Missouri,2015,469494,652575,3941380,22,34,8,51.229,95.944,3.555,29,120,262,62.332,184.192,66.485,59,211,398,125.506,323.996,100.901
Montana,2015,74427,111264,684598,4,5,2,70.199,104.608,6.327,6,27,72,84.298,238.864,104.83,13,42,105,170.409,380.453,153.61
Nebraska,2015,152704,213106,1187602,7,11,2,43.209,84.916,2.894,9,37,66,57.359,173.479,55.786,17,64,95,113.614,298.407,80.047
Nevada,2015,224147,287409,1916967,12,10,6,68.258,76.561,5.765,19,52,129,86.497,182.526,67.065,33,84,202,146.556,293.892,105.142
New Hampshire,2015,96774,142696,911511,5,7,2,59.171,109.82,4.618,8,40,91,80.567,282.961,99.299,14,58,130,142.448,406.801,143.034
New Jersey,2015,694182,892114,5965066,30,39,12,44.956,81.826,3.527,40,183,288,57.235,205.541,48.28,75,315,517,108.028,353.53,86.627
New Mexico,2015,165412,223662,1329649,9,8,4,69.925,87.867,6.007,16,51,114,94.554,228.503,85.516,25,73,173,153.398,327.924,130.414
New York,2015,1416226,2197628,13150285,72,96,30,55.818,85.376,4.22,103,514,1006,72.787,233.827,76.521,175,812,1503,123.717,369.638,114.325
North Carolina,2015,783879,1053931,6532379,37,42,13,51.035,72.711,3.66,46,210,391,58.046,199.216,59.788,85,321,589,108.956,304.837,90.196
North Dakota,2015,52111,102161,463569,2,5,1,46.11,78.78,3.429,3,14,18,56.307,139.215,37.978,6,25,29,119.871,245.913,63.366
Ohio,2015,909989,1220151,7605364,41,48,12,51.442,80.428,2.976,58,254,559,64.102,207.927,73.541,109,403,832,120.07,330.085,109.455
Oklahoma,2015,314698,428910,2448662,14,15,7,45.925,57.81,4.964,16,60,115,52.036,140.151,46.841,35,114,208,110.98,265.832,84.909
Oregon,2015,291584,417950,2739602,15,18,9,64.563,101.83,6.647,28,128,385,97.728,305.955,140.706,51,184,548,173.535,440.251,200.101
Pennsylvania,2015,928154,1344620,8572327,39,53,15,45.645,80.752,3.465,58,270,562,62.452,200.435,65.54,101,436,877,109.291,324.461,102.352
Rhode Island,2015,74286,127975,702577,4,5,2,72.336,95.714,6.754,8,41,89,105.045,319.983,126.54,13,54,117,168.483,423.192,166.647
South Carolina,2015,367649,515200,3219369,16,20,6,48.086,76.762,3.177,24,101,155,64.042,196.604,48.067,41,152,255,112.134,294.583,79.159
South Dakota,2015,66117,92977,539708,3,4,1,47.524,73.164,4.519,4,16,33,67.187,170.875,60.644,8,25,50,119.818,265.119,92.917
Tennessee,2015,508573,700709,4323137,24,26,7,49.567,65.316,2.699,31,128,273,61.563,183.363,63.169,60,207,442,118.315,295.392,102.263
Texas,2015,2395358,3083498,16842117,99,100,18,45.24,54.999,1.791,142,450,729,59.352,145.847,43.26,251,784,1229,104.694,254.22,72.969
Utah,2015,294912,387120,1695021,11,15,3,34.724,57.132,2.873,13,47,65,43.207,120.749,38.593,28,84,116,96.414,217.595,68.698
Vermont,2015,42936,74732,425544,2,3,1,65.291,123.993,6.976,4,29,60,94.434,381.623,140.002,7,36,76,156.386,480.599,178.091
Virginia,2015,626833,888046,5430166,28,35,10,49.217,76.132,3.287,34,159,283,53.456,179.378,52.193,66,274,429,105.114,308.05,78.921
Washington,2015,532127,745740,4751278,26,32,18,53.893,85.41,7.373,42,174,508,79.307,232.977,106.914,72,284,784,135.442,381.2,164.944
West Virginia,2015,128587,185094,1248039,7,7,2,55.348,74.145,2.756,8,31,67,59.379,165.644,53.928,16,52,111,122.98,280.743,89.018
Wisconsin,2015,445564,626320,3787384,24,27,8,59.074,86.805,4.389,31,108,220,69.618,172.625,57.957,62,191,339,138.961,304.437,89.564
Wyoming,2015,44091,62125,375070,2,2,1,49.575,76.606,4.103,3,9,18,58.077,150.008,48.756,6,17,29,126.336,269.805,76.78
Alabama,2016,375632,515697,3179298,14,20,7,39.066,62.964,3.49,20,85,155,52.579,164.758,48.639,36,136,257,96.71,263.513,80.809
Alaska,2016,58821,75809,450641,3,3,2,70.859,89.633,10.548,5,20,67,88.367,262.689,149.677,10,30,93,165.12,394.404,207.371
Arizona,2016,551089,747345,4489709,22,27,13,43.245,68.27,5.279,35,143,307,63.11,190.892,68.469,61,222,518,110.546,297.526,115.48
Arkansas,2016,236782,316285,1922394,10,10,3,46.076,56.173,3.32,14,50,139,58.124,159.551,72.093,26,86,201,108.691,270.887,104.318
California,2016,3033914,4323156,25492189,150,187,64,56.014,84.32,4.479,210,1041,2473,69.323,240.683,96.997,404,1579,3730,133.039,365.263,146.333
Colorado,2016,425994,591983,3629008,26,36,16,78.897,155.565,10.936,38,188,537,90.181,317.394,148.058,72,289,794,169.662,488.089,218.842
Connecticut,2016,276122,389201,2395872,15,17,8,66.511,109.249,6.986,22,118,184,79.122,303.527,76.914,41,176,280,147.271,452.101,116.834
Delaware,2016,69477,95499,642469,4,4,1,56.643,82.181,4.897,5,23,52,74.514,237.259,81.688,9,36,75,134.786,371.996,116.038
District of Columbia,2016,31164,90630,463974,2,5,2,73.484,145.743,13.644,3,32,66,82.644,348.51,143.165,5,48,102,146.034,532.019,219.005
Florida,2016,1415667,1960092,14351670,72,77,30,56.973,77.283,3.723,106,439,988,74.767,223.871,68.811,191,701,1534,134.627,357.712,106.861
Georgia,2016,862534,1106098,6555271,36,40,14,44.675,63.288,3.324,46,203,325,53.851,183.779,49.511,90,331,572,103.929,299.08,87.283
Hawaii,2016,95796,128416,934643,4,5,2,58.722,88.721,4.356,6,22,66,65.436,174.46,70.582,11,35,106,114.307,271.371,113.868
Idaho,2016,149626,177049,1062401,7,7,2,46.827,71.801,4.226,9,28,68,63.423,160.693,63.956,18,50,107,119.999,283.961,100.898
Illinois,2016,1006653,1352935,8352680,50,58,16,58.438,84.489,4.12,69,318,557,68.853,235.063,66.63,134,477,870,133.357,352.625,104.216
Indiana,2016,538403,741896,4240275,28,33,10,60.323,88.339,4.833,35,154,324,65.063,206.966,76.461,72,251,473,133.117,338.702,111.64
Iowa,2016,244029,359493,2008814,10,16,5,40.529,84.344,3.988,12,62,99,51.11,172.909,49.319,25,111,162,102.195,308.785,80.498
Kansas,2016,237420,324503,1811408,11,14,5,49.812,76.266,4.885,12,52,93,51.583,160.42,51.224,28,94,162,117.648,288.716,89.264
Kentucky,2016,340232,468636,2883972,16,18,5,51.631,67.391,3.806,20,81,185,60.077,173.838,64.125,41,135,300,119.35,287.45,103.857
Louisiana,2016,365494,491237,2976965,15,15,5,45.331,58.127,3.285,21,92,178,56.679,188.036,59.877,36,142,290,99.181,289.827,97.569
Maine,2016,90519,124197,942340,5,5,3,62.364,106.195,7.029,9,43,131,98.925,343.782,138.945,14,57,182,158.137,456.655,193.567
Maryland,2016,453829,609069,3982694,23,25,10,58.792,89.921,5.052,32,160,347,71.271,262.41,87.099,62,240,478,137.608,394.661,120.05
Massachusetts,2016,484894,792371,4598419,30,41,16,78.849,131.037,8.651,43,240,503,89.071,302.715,109.411,79,356,737,163.875,449.329,160.334
Michigan,2016,770605,1100969,6555498,41,48,17,60.212,89.07,5.828,60,267,652,77.254,242.372,99.481,109,418,879,141.523,380.049,134.076
Minnesota,2016,431266,574516,3625172,23,29,9,56.688,101.221,5.187,25,110,222,58.126,191.165,61.292,56,188,391,129.497,327.469,107.767
Mississippi,2016,243347,325383,1879442,11,13,3,48.384,68.262,2.719,12,51,107,50.457,157.901,56.714,26,87,166,106.896,267.82,88.183
Missouri,2016,467819,644888,3967539,22,33,11,49.257,89.527,4.703,27,120,281,58.02,185.661,70.784,55,206,438,118.05,318.74,110.327
Montana,2016,74636,110413,693178,4,5,2,65.344,109.485,6.74,7,28,80,88.037,251.324,115.246,12,45,115,159.144,405.116,165.679
Nebraska,2016,154318,213416,1196562,8,11,2,51.979,97.158,3.914,9,40,71,59.965,187.564,59.569,19,65,96,120.359,305.545,80.569
Nevada,2016,226449,285045,1964559,11,11,6,63.053,85.223,5.484,20,74,199,88.19,258.643,101.089,33,102,282,143.669,358.075,143.383
New Hampshire,2016,95517,142276,920285,5,7,2,63.728,113.667,5.652,8,41,100,86.373,289.259,108.603,15,61,139,154.374,431.675,151.504
New Jersey,2016,691607,890578,6001097,29,42,14,42.259,85.434,3.93,36,199,307,51.556,223.358,51.196,71,315,526,102.807,353.571,87.731
New Mexico,2016,165925,220697,1338531,9,9,5,75.447,95.398,7.17,16,54,136,97.419,243.874,101.856,26,74,202,156.237,336.302,150.853
New York,2016,1403019,2156021,13244748,68,90,34,52.102,81.576,5.074,95,503,994,67.491,233.469,75.015,167,778,1491,118.789,361.048,112.601
North Carolina,2016,789194,1047806,6651709,37,42,15,49.34,69.03,4.082,48,200,425,60.428,190.424,63.954,83,311,630,104.764,297.048,94.706
North Dakota,2016,52376,97469,466368,2,4,1,37.936,74.601,4.242,3,14,23,49.853,144.973,49.334,5,24,38,102.655,249.919,81.306
Ohio,2016,902125,1214375,7643985,43,53,15,53.688,87.965,3.853,57,258,522,63.327,212.731,68.256,110,419,814,121.653,345.253,106.492
Oklahoma,2016,316132,423784,2464143,14,15,7,46.642,66.42,4.73,17,71,133,53.769,168.024,53.912,36,124,228,113.137,291.519,92.643
Oregon,2016,292642,417821,2791313,16,21,10,68.531,123.615,8.691,30,139,505,103.457,331.518,180.742,50,199,680,170.056,475.713,243.557
Pennsylvania,2016,922209,1328664,8602887,37,52,17,43.926,79.863,4.122,52,284,557,55.948,213.785,64.77,96,448,890,103.612,337.375,103.407
Rhode Island,2016,73649,127226,707314,4,6,3,65.095,101.041,8.108,7,41,96,94.852,318.622,135.052,11,56,122,152.727,436.671,172.088
South Carolina,2016,370519,510357,3284833,15,18,6,45.522,68.527,3.529,20,94,163,54.71,183.822,49.693,39,144,279,105.671,282.655,84.813
South Dakota,2016,67066,92382,544008,3,4,1,46.462,70.19,4.242,4,17,29,59.44,182.504,53.958,8,27,52,125.102,291.066,94.841
Tennessee,2016,509963,694756,4382664,22,23,6,47.729,63.743,3.121,29,135,282,57.455,194.881,64.396,60,223,465,116.772,321.064,106.128
Texas,2016,2431437,3086931,17182224,95,103,29,42.052,55.631,2.673,118,452,788,48.551,146.267,45.855,234,808,1354,96.091,261.883,78.826
Utah,2016,300510,392070,1736486,11,16,5,31.914,60.982,3.645,14,58,80,47.076,147.145,46.349,28,93,133,91.981,237.419,76.414
Vermont,2016,42109,74469,426296,2,3,1,72.492,121.414,8.843,5,29,68,107.482,388.04,159.095,8,37,85,178.838,500.82,198.554
Virginia,2016,628617,877876,5486815,26,32,11,45.181,70.64,4.116,34,162,290,54.833,184.691,52.828,65,272,486,103.547,309.919,88.654
Washington,2016,536155,739948,4859213,27,38,29,58.087,103.023,10.247,48,196,694,89.576,264.844,142.773,80,312,986,149.683,421.23,202.984
West Virginia,2016,127201,181138,1242852,5,5,2,46.1,59.502,3.321,7,31,80,54.494,169.444,64.444,14,52,134,106.971,288.044,108.13
Wisconsin,2016,444929,625910,3806407,23,25,8,55.605,83.364,5.01,26,118,241,59.074,188.162,63.304,56,189,375,126.134,301.301,98.41
