Wisconsin,2006,467728,619449,3562535,58,273,976,123.114,440.476,274.016,72,301,1125,153.49,485.208,315.844
Wyoming,2006,42925,59433,327096,6,28,92,146.969,471.2,282.058,9,33,116,212.257,553.397,355.771
Alabama,2007,383012,499641,2945019,43,192,804,113.181,383.97,272.868,56,237,956,147.446,473.836,324.691
Alaska,2007,62685,75733,402686,6,29,96,91.419,387.944,239.215,9,34,119,136.285,446.308,294.504
Arizona,2007,537098,672122,3970487,50,233,955,93.541,346.677,240.488,60,278,1108,110.919,413.057,279.068
Arkansas,2007,232677,293615,1798383,31,129,564,131.562,438.075,313.455,35,142,655,150.18,484.46,364.462
California,2007,3209102,4257978,22463775,213,1215,4371,66.251,285.424,194.592,269,1410,5074,83.681,331.231,225.877
Colorado,2007,387018,520149,3099040,38,219,751,98.73,421.769,242.225,55,250,905,141.317,480.944,292.181
Connecticut,2007,292219,356482,2270009,26,132,481,89.979,370.585,211.893,33,153,583,113.99,428.126,256.692
Delaware,2007,69899,92374,555898,7,37,145,96.731,400.869,261.513,9,41,168,124.64,438.82,302.888
District of Columbia,2007,37001,84647,382077,3,29,104,68.781,343.76,272.663,3,32,113,93.45,374.698,295.641
Florida,2007,1368710,1777472,12159193,125,614,2937,91.265,345.64,241.548,156,718,3501,113.668,403.789,287.911
Georgia,2007,824664,999107,5874242,81,368,1556,98.056,368.303,264.838,110,421,1884,133.551,421.706,320.698
Hawaii,2007,95794,128777,828347,7,46,175,69.232,358.267,211.395,10,50,194,99.676,388.492,233.917
Idaho,2007,132932,163520,913888,12,54,196,87.93,331.056,214.306,14,62,230,108.867,378.333,251.168
Illinois,2007,1082534,1442935,8046718,111,563,1994,102.632,390.002,247.83,140,639,2356,128.974,442.677,292.811
Indiana,2007,535015,677663,4001008,64,286,1084,120.002,421.343,271.039,81,321,1313,151.512,474.061,328.068
Iowa,2007,244378,340717,1894591,25,118,445,103.822,347.634,234.659,31,141,542,126.639,414.902,286.175
Kansas,2007,232244,321431,1708875,26,135,410,110.385,421.064,240.026,31,158,501,132.919,493.013,293.339
Kentucky,2007,339631,425520,2745161,49,200,879,143.882,470.589,320.246,61,231,1055,179.955,543.179,384.454
Louisiana,2007,370852,513946,2648484,35,183,718,94.974,356.218,270.957,43,213,831,116.491,415.407,313.749
Maine,2007,102760,125395,897986,11,54,231,109.744,426.996,257.413,13,58,266,127.783,463.145,296.023
Maryland,2007,469557,598009,3582541,37,190,755,78.045,318.04,210.609,44,220,902,93.768,367.489,251.833
Massachusetts,2007,506225,733229,4219456,40,230,815,78.29,314.01,193.188,55,288,987,108.219,392.473,233.999
Michigan,2007,869168,1086307,6405116,91,431,1608,104.282,396.636,251.013,114,497,1923,131.012,457.2,300.221
Minnesota,2007,429517,576248,3308617,48,248,791,110.71,430.431,238.93,59,284,948,137.936,492.201,286.483
Mississippi,2007,256834,329777,1764673,23,117,454,90.59,354.213,257.531,29,138,568,112.577,419.126,321.607
Missouri,2007,488564,623849,3738674,56,249,1020,113.996,398.416,272.726,68,293,1219,139.692,470.345,325.987
Montana,2007,78003,105436,621245,8,40,138,108.39,382.457,222.879,12,51,181,156.008,487.707,291.121
Nebraska,2007,147219,208669,1092664,15,78,263,104.481,374.288,240.626,20,91,310,133.786,438.059,283.327
Nevada,2007,213693,241972,1646368,21,85,452,99.518,350.407,274.436,25,97,501,116.951,402.207,304.152
New Hampshire,2007,109279,132548,872225,10,48,190,94.652,365.324,217.812,14,57,228,123.807,428.122,261.073
New Jersey,2007,715118,858459,5652902,52,288,1270,73.407,334.917,224.706,69,318,1457,96.025,370.72,257.758
New Mexico,2007,167079,226011,1217991,18,86,261,105.103,382.563,214.561,22,99,311,131.062,438.541,255.555
New York,2007,1559314,2218415,12500501,129,740,2595,82.977,333.566,207.612,163,852,2959,104.421,384.183,236.729
North Carolina,2007,730031,926614,5782173,80,361,1538,109.907,389.707,265.907,99,408,1841,135.932,440.532,318.422
North Dakota,2007,49767,89213,391328,6,36,91,115.58,403.49,233.32,7,44,109,147.138,495.261,279.043
Ohio,2007,956958,1210200,7350420,109,523,2045,113.71,432.542,278.235,142,618,2465,148.173,510.338,335.342
Oklahoma,2007,295908,408764,2229744,36,165,603,121.896,402.934,270.576,43,190,737,144.86,465.428,330.73
Oregon,2007,295639,383360,2477185,28,133,611,95.315,345.722,246.738,43,162,737,145.044,422.054,297.45
Pennsylvania,2007,998611,1325852,8116495,118,507,2069,117.816,382.212,254.899,144,596,2484,144.476,449.291,306.017
Rhode Island,2007,83372,126249,680188,8,50,162,97.888,396.611,237.67,10,59,187,125.743,464.282,275.174
South Carolina,2007,359862,460337,2817192,36,181,774,100.955,392.615,274.741,44,205,905,121.943,445.897,321.258
South Dakota,2007,66089,90910,494494,8,37,116,116.71,404.974,233.625,10,45,143,147.2,499.897,288.244
Tennessee,2007,496878,616545,3996018,56,239,1150,112.206,387.548,287.805,69,282,1370,138.09,456.72,342.951
Texas,2007,2107904,2702238,14256754,185,913,3365,87.819,337.724,236.037,222,1049,4020,105.207,388.092,281.951
Utah,2007,248473,374336,1458451,15,81,225,58.642,217.66,154.475,19,90,263,75.149,240.09,180.29
Vermont,2007,49626,68089,417049,5,26,89,104.387,387.882,212.653,7,31,116,147.428,462.108,277.166
Virginia,2007,612162,820128,4873378,62,290,1112,100.756,353.523,228.205,72,330,1302,117.242,402.61,267.094
Washington,2007,528584,673412,4199736,50,233,943,93.897,346.738,224.561,67,274,1113,126.593,406.356,264.983
West Virginia,2007,134149,177189,1224679,17,82,347,130.085,460.501,283.678,23,94,448,167.881,532.954,366.06
Wisconsin,2007,460365,613671,3601989,54,260,967,118.115,423.756,268.568,66,286,1130,143.788,465.526,313.78
Wyoming,2007,42535,59260,332809,6,25,88,130.109,416.555,265.556,8,30,115,196.157,514.433,344.766
Alabama,2008,379377,505718,2974610,39,193,803,104.036,381.565,269.786,50,230,991,132.611,454.119,333.293
Alaska,2008,60678,77131,409778,6,30,97,93.686,382.613,237.75,8,34,118,134.585,446.01,289.141
Arizona,2008,538865,686141,4050064,47,227,885,86.996,330.738,218.494,55,273,1028,101.689,397.977,253.876
Arkansas,2008,231516,295741,1818264,28,127,556,120.497,428.257,305.567,35,141,651,149.864,477.364,358.094
California,2008,3147890,4329856,22568441,222,1281,4292,70.498,295.762,190.17,298,1488,5063,94.674,343.718,224.347
Colorado,2008,384709,527605,3153539,37,192,679,96.879,364.183,215.191,51,230,831,133.007,436.718,263.655
Connecticut,2008,287870,363648,2276860,25,133,471,86.717,365.131,206.873,32,151,560,110.102,414.921,245.757
Delaware,2008,68911,93807,564013,7,37,140,97.389,399.455,249.04,9,43,167,130.664,455.307,296.476
District of Columbia,2008,35726,86607,385608,2,26,93,62.978,301.117,240.752,3,30,107,94.81,349.612,276.645
Florida,2008,1348640,1804515,12261205,112,588,2790,83.049,326.11,227.583,143,692,3292,106.101,383.564,268.468
Georgia,2008,822696,1013813,5963681,74,362,1474,89.465,357.121,247.151,96,414,1742,116.768,407.997,292.043
Hawaii,2008,93198,131005,828273,7,45,161,76.032,340.67,194.618,9,49,177,99.325,372.58,213.168
Idaho,2008,132962,164370,930335,12,58,215,90.541,350.039,230.668,14,65,249,107.5,397.338,268.177
Illinois,2008,1065750,1461607,8068047,107,570,1966,100.112,389.675,243.657,133,647,2295,124.494,442.436,284.423
Indiana,2008,529845,679069,4034745,57,278,1069,108.449,409.505,264.92,74,315,1283,139.732,463.143,317.993
Iowa,2008,240105,339894,1905387,24,126,468,101.732,371.293,245.792,30,150,572,124.103,440.754,300.116
Kansas,2008,229136,321796,1723761,25,128,417,107.96,397.146,241.938,30,153,516,131.073,474.586,299.075
Kentucky,2008,336896,428585,2771834,42,190,897,124.35,442.204,323.754,57,226,1064,168.247,526.956,383.698
Louisiana,2008,370950,523818,2716104,31,189,739,84.119,360.278,271.986,40,215,853,107.152,410.597,313.998
Maine,2008,99629,125205,902774,10,53,226,97.198,425.118,250.316,12,60,264,121.254,476.497,292.78
Maryland,2008,459954,611079,3612130,35,190,703,76.107,311.457,194.547,42,218,857,90.391,356.955,237.228
Massachusetts,2008,498720,758227,4263188,38,263,858,76.304,346.738,201.254,52,314,1017,104.995,414.197,238.527
Michigan,2008,842712,1086902,6402870,87,433,1656,103.427,397.92,258.701,109,498,1931,128.832,458.633,301.656
Minnesota,2008,421196,574322,3344152,41,236,743,97.231,410.054,222.235,53,273,872,124.938,475.739,260.682
Mississippi,2008,252527,331040,1778519,24,121,477,96.571,365.74,268.246,31,143,573,121.04,432.938,321.927
Missouri,2008,482442,626322,3786858,53,247,988,109.796,394.773,260.851,70,296,1233,145.683,471.944,325.472
Montana,2008,76196,105444,629651,9,42,151,112.372,394.85,239.136,12,52,189,155.942,492.032,300.291
Nebraska,2008,144863,208854,1100620,14,75,264,93.578,360.468,240,18,88,316,122.939,421.391,287.115
Nevada,2008,214026,246764,1668924,20,84,417,94.441,339.221,249.704,26,100,480,119.788,404.035,287.756
New Hampshire,2008,106508,133724,880070,11,52,198,102.324,391.81,225.345,13,60,241,125.518,451.628,274.048
New Jersey,2008,702953,871610,5658877,53,306,1151,75.893,351.291,203.338,69,334,1391,98.078,383.399,245.778
New Mexico,2008,163513,227941,1230799,16,82,270,100.552,361.232,219.504,21,97,315,128.212,426.195,256.211
New York,2008,1535172,2262614,12574826,126,778,2584,82.15,343.786,205.471,165,885,2972,107.34,391.349,236.351
North Carolina,2008,727969,947518,5878891,67,360,1572,91.557,379.647,267.336,87,414,1865,120.086,436.951,317.154
North Dakota,2008,48559,88745,395073,5,32,94,104.164,363.828,238.563,7,41,114,134.645,463.861,288.734
Ohio,2008,939669,1213022,7401492,103,508,1941,109.279,418.514,262.289,133,601,2351,141.104,495.354,317.636
Oklahoma,2008,293240,409494,2253581,33,169,633,113.15,411.783,281.008,40,199,790,137.837,485.604,350.703
Oregon,2008,292301,386957,2507377,30,145,621,103.206,375.094,247.755,44,174,741,149.435,450.897,295.646
Pennsylvania,2008,980441,1342616,8192882,109,520,2073,111.335,387.177,252.988,136,608,2513,138.438,452.948,306.746
Rhode Island,2008,81128,127468,679594,6,45,149,79.283,353.681,219.328,8,53,173,103.014,415.087,254.135
South Carolina,2008,356186,469765,2872669,34,177,785,95.164,377.31,273.311,42,208,907,117.751,442.928,315.866
South Dakota,2008,64983,90798,500732,7,36,121,114.266,398.303,241.369,10,45,151,149.371,495.436,301.615
Tennessee,2008,494043,622376,4049989,48,246,1163,96.913,394.844,287.081,62,292,1379,124.621,469.764,340.52
Texas,2008,2113980,2737418,14523007,173,921,3268,81.707,336.384,225.05,212,1050,3981,100.1,383.627,274.116
Utah,2008,252460,376060,1500232,14,84,253,53.873,222.921,168.324,17,94,282,67.168,249.434,188.042
Vermont,2008,47705,68523,419240,4,26,89,87.33,380.207,212.855,6,30,111,126.566,442.816,265.811
Virginia,2008,604833,835958,4928699,58,298,1123,95.587,356.491,227.941,71,347,1332,117.381,415.428,270.255
Washington,2008,522369,685351,4262578,46,245,962,88.948,356.848,225.644,62,284,1123,118.667,414.602,263.48
West Virginia,2008,132189,176668,1229556,17,83,372,131.388,471.331,302.955,22,96,473,168.818,541.979,384.388
Wisconsin,2008,450304,615402,3632151,48,248,914,105.728,403.418,251.543,58,279,1082,128.833,454.098,297.885
Wyoming,2008,42168,60175,339021,5,24,88,125.984,391.945,260.854,8,30,114,184.096,497.002,335.829
Alabama,2009,375942,515510,2993410,34,191,826,90.082,371.373,276.034,45,228,996,118.858,442.994,332.852
Alaska,2009,58753,81679,414553,5,32,109,81.975,389.387,262.625,8,37,132,132.65,456.273,318.907
Arizona,2009,538672,698979,4111148,53,220,924,99.163,315.3,224.659,62,264,1067,115.228,377.541,259.555
Arkansas,2009,231881,301928,1833369,24,119,524,103.004,392.862,285.775,32,137,625,137.589,453.492,340.759
California,2009,3101979,4325900,22773074,212,1248,4141,68.269,288.489,181.82,281,1468,4813,90.573,339.314,211.328
Colorado,2009,381533,549726,3192744,33,187,652,87.749,340.123,204.117,47,234,828,123.728,425.745,259.428
Connecticut,2009,283906,375156,2285109,25,133,469,87.649,354.743,205.442,31,155,552,108.097,413.405,241.757
Delaware,2009,67805,94200,572665,6,34,134,93.076,355.864,233.496,8,40,165,125.345,421.693,287.966
District of Columbia,2009,34683,86622,392811,2,25,93,65.342,293.344,236.117,3,31,108,90.815,354.942,273.747
Florida,2009,1336737,1850052,12361513,106,587,2779,79.489,317.257,224.824,139,695,3244,104.279,375.616,262.442
Georgia,2009,820145,1050786,6022823,76,358,1336,92.514,340.997,221.886,95,424,1596,115.226,403.943,265.06
Hawaii,2009,91104,131160,827725,7,43,158,71.648,326.086,190.807,9,48,180,100.392,367.97,217.446
Idaho,2009,131965,171302,939631,12,62,220,88.538,363.802,234.495,16,71,258,118.548,416.996,274.277
Illinois,2009,1053276,1460312,8097288,91,556,1939,86.743,380.984,239.498,115,643,2292,109.354,440.457,283.044
Indiana,2009,525525,701086,4047093,49,282,1032,94.102,402.231,254.975,64,332,1219,122.231,473.928,301.179
Iowa,2009,236022,350071,1908202,26,132,478,108.343,375.893,250.402,31,158,581,133.28,450.345,304.533
Kansas,2009,226545,330970,1730522,24,119,405,106.369,358.894,234.041,31,146,525,134.777,441.474,303.327
Kentucky,2009,334420,446645,2781361,37,181,848,110.145,405.019,304.977,50,216,998,150.376,484.25,358.806
Louisiana,2009,367519,527254,2756163,32,194,720,86.929,367.619,261.305,40,221,838,108.586,418.807,304.053
Maine,2009,96374,128182,903556,9,52,218,94.668,406.195,240.92,12,60,254,124.595,470.676,280.984
Maryland,2009,452038,616208,3653639,34,186,711,74.309,302.054,194.688,42,221,877,92.626,359.429,240.08
Massachusetts,2009,494016,766014,4324616,39,278,836,78.806,362.319,193.286,51,325,979,103.911,423.909,226.453
Michigan,2009,822105,1097830,6398696,78,430,1647,94.851,391.695,257.45,98,498,1905,119.14,453.451,297.669
Minnesota,2009,413410,583280,3372460,37,236,742,88.896,404.063,219.955,46,274,874,111.794,469.552,259.232
Mississippi,2009,248816,336097,1784646,25,131,495,102.206,389.819,277.251,34,158,628,135.413,468.619,351.903
Missouri,2009,476436,643637,3819620,55,255,1044,116.116,396.059,273.415,75,306,1320,158.457,475.775,345.509
Montana,2009,73735,110260,633252,9,41,154,121.636,370.465,243.185,12,53,197,163.427,479.501,311.869
Nebraska,2009,142549,214428,1106278,13,80,259,91.29,374.204,234.248,17,90,317,121.225,422.016,286.232
Nevada,2009,212438,257198,1680228,16,85,408,73.87,331.651,242.969,21,102,466,99.302,396.239,277.374
New Hampshire,2009,103281,140176,883622,11,58,204,106.564,414.217,230.898,14,66,247,136.617,467.724,279.492
New Jersey,2009,695052,873788,5686972,53,326,1158,76.603,373.528,203.558,68,369,1417,97.42,422.232,249.118
New Mexico,2009,161555,228756,1244885,16,83,270,101.719,361.387,216.895,21,98,324,130.645,429.88,260.343
New York,2009,1509858,2236966,12648267,118,709,2645,77.906,316.995,209.129,151,815,3004,99.776,364.223,237.529
North Carolina,2009,723670,986404,5935653,59,378,1552,82.153,382.984,261.532,80,428,1806,110.856,434.198,304.232
North Dakota,2009,47211,92922,397148,5,31,86,102.704,335.294,217.333,6,39,109,131.025,423.635,274.741
Ohio,2009,924820,1214036,7442306,104,482,1884,112.206,397.368,253.211,130,578,2281,140.078,476.21,306.511
Oklahoma,2009,292084,419077,2272080,32,183,650,108.029,435.953,286.216,42,216,832,143.52,515.304,365.989
Oregon,2009,288096,401242,2525156,27,152,590,95.312,377.706,233.57,37,172,705,129.083,428.083,279.155
Pennsylvania,2009,962444,1360835,8272159,99,520,2035,102.84,381.83,246.038,125,613,2514,129.423,450.269,303.905
Rhode Island,2009,79655,129145,684072,7,46,154,84.572,358.173,225.629,9,54,177,108.461,418.656,258.265
South Carolina,2009,352096,480982,2912325,32,182,778,90.169,379.161,267.182,41,214,886,116.179,445.053,304.206
South Dakota,2009,63682,93602,505557,7,36,124,102.865,387.989,244.996,9,45,155,135.859,476.605,306.707
Tennessee,2009,491069,646257,4079971,45,257,1149,92.526,396.962,281.516,65,316,1424,132.793,488.996,349.021
Texas,2009,2125058,2813275,14745138,170,918,3248,79.951,326.151,220.264,210,1079,3897,99.051,383.53,264.286
Utah,2009,254680,379390,1528461,15,89,239,58.648,235.067,156.347,19,95,251,72.845,251,163.951
Vermont,2009,45631,72557,419057,4,27,88,93.419,378.949,210.951,6,32,108,125.23,434.223,258.376
Virginia,2009,598313,865844,4976551,51,304,1111,85.973,351.106,223.161,65,369,1335,108.985,426.354,268.203
Washington,2009,516464,706882,4324124,41,266,950,79.527,375.618,219.71,58,313,1122,112.445,443.058,259.371
West Virginia,2009,130503,183731,1227612,15,81,397,118.48,438.588,323.419,23,95,502,173.488,517.319,408.944
Wisconsin,2009,440921,634912,3641561,42,241,827,94.265,379.521,226.986,52,286,984,118.546,450.92,270.178
Wyoming,2009,41288,62918,342522,6,25,84,134.674,396.157,246.611,7,31,112,174.397,495.179,327.279
Alabama,2010,386718,535455,3052348,34,195,815,87.872,364.797,267.157,43,232,990,110.05,433.35,324.356
Alaska,2010,61192,77636,424976,5,31,119,88.371,405.328,279.66,7,37,140,122.531,472.962,329.588
Arizona,2010,535234,700156,4014024,47,228,960,86.891,325.84,239.249,56,263,1080,104.222,375.392,268.96
Arkansas,2010,234810,316170,1851278,22,120,505,93.78,380.127,272.787,30,142,610,127.994,448.1,329.539
California,2010,3195149,4379387,23321879,207,1214,3667,64.748,277.171,157.252,245,1411,4391,76.829,322.235,188.273
Colorado,2010,395318,548890,3212230,35,196,715,89.41,357.086,222.59,46,237,868,117.438,432.315,270.081
Connecticut,2010,293487,364200,2350212,24,125,495,81.466,344.268,210.483,31,144,592,106.04,395.674,251.844
Delaware,2010,69567,99853,583371,6,35,140,83.207,346.65,239.574,8,40,171,110.183,399.457,292.937
District of Columbia,2010,31644,98663,399778,2,28,94,61.829,283.58,234.353,2,34,107,77.904,343.769,266.826
Florida,2010,1383191,1933760,12708633,91,605,2773,66.06,312.623,218.214,120,712,3306,86.616,368.249,260.112
Georgia,2010,821577,1066108,5997840,71,336,1229,86.626,314.706,204.842,93,393,1590,113.371,368.449,265.111
Hawaii,2010,99395,134011,878476,7,41,168,71.37,309.345,191.225,10,47,181,97.845,348.549,206.176
Idaho,2010,137928,172570,956472,12,57,221,90.181,328.225,231.427,15,67,258,110.744,386.931,269.977
Illinois,2010,1069760,1393734,8165781,79,500,1757,73.528,358.596,215.175,103,584,2150,96.357,419.268,263.247
Indiana,2010,540996,726313,4081667,46,266,1028,84.621,366.755,251.95,56,322,1202,104.396,443.538,294.528
Iowa,2010,241547,344598,1944254,26,127,452,106.038,367.563,232.465,31,155,522,128.889,448.656,268.336
Kansas,2010,235977,319632,1761207,21,117,433,90.552,365.882,245.806,28,149,524,118.86,466.577,297.346
Kentucky,2010,340083,456240,2789768,40,194,867,117.61,424.714,310.745,50,232,1035,145.759,507.652,370.934
Louisiana,2010,368184,525362,2810803,34,187,780,91.563,355.349,277.534,40,217,914,108.429,412.348,325.006
Maine,2010,98025,129424,913496,8,49,229,85.333,377.681,250.481,11,59,256,109.683,458.998,280.117
Maryland,2010,464119,622291,3742499,27,187,723,57.869,300.872,193.151,36,224,860,77.921,359.238,229.859
Massachusetts,2010,498579,763633,4320664,41,246,757,83.222,321.551,175.214,57,288,914,114.27,377.047,211.597
Michigan,2010,826549,1088897,6365041,71,426,1667,86.184,390.915,261.933,91,498,1939,110.471,457.062,304.646
Minnesota,2010,426996,571065,3419350,38,226,722,88.851,395.173,211.075,44,259,861,103.99,453.375,251.847
Mississippi,2010,249977,333665,1819793,24,128,492,94.57,384.092,270.424,32,153,646,128.556,458.465,355.222
Missouri,2010,478541,653980,3823426,54,250,1030,113.167,382.522,269.33,70,307,1278,145.561,469.626,334.355
Montana,2010,74688,106003,651403,9,40,149,117.939,376.723,228.751,12,52,195,165.308,494.532,299.167
Nebraska,2010,146828,205186,1143103,13,73,263,85.488,355.455,230.06,16,86,313,111.568,420.716,273.61
Nevada,2010,219015,279716,1733566,17,99,397,75.402,354.221,229.018,21,111,471,94.45,396.907,271.704
New Hampshire,2010,104712,137371,883019,11,52,187,108.815,380.064,211.472,15,64,227,140.776,464.218,256.824
New Jersey,2010,717188,866637,5785457,60,305,1326,83.451,351.54,229.203,77,349,1539,106.849,402.971,266.064
New Mexico,2010,170679,225076,1293249,15,81,266,90.121,360.718,205.461,20,98,308,116.238,434.124,237.878
New York,2010,1497645,2236959,12651349,101,667,2676,67.601,298.235,211.514,133,777,3053,88.726,347.377,241.336
North Carolina,2010,752637,1007676,6102077,65,368,1461,86.016,364.89,239.391,82,425,1753,108.715,421.88,287.354
North Dakota,2010,49024,89035,423460,4,31,90,91.402,351.226,213.647,6,39,107,118.489,441.605,252.749
Ohio,2010,938484,1227142,7436917,92,469,1971,97.547,382.58,265.043,118,573,2329,125.595,466.55,313.181
Oklahoma,2010,301684,420490,2336963,29,171,699,95.253,406.137,299.085,41,205,830,134.874,487.75,355.166
Oregon,2010,291949,408353,2544311,23,145,546,78.033,355.107,214.512,30,170,651,101.517,415.746,255.757
Pennsylvania,2010,977609,1402639,8359212,93,513,2020,94.929,365.439,241.616,119,613,2435,121.441,437.322,291.298
Rhode Island,2010,79365,132016,682132,7,47,161,84.916,353.265,235.607,8,56,186,105.977,422.554,272.613
South Carolina,2010,356898,510126,2966560,34,190,814,94.929,372.328,274.528,42,218,955,117.931,426.879,321.914
South Dakota,2010,64595,90572,509409,6,34,122,97.263,371.878,239.143,9,43,152,138.021,474.402,298.623
Tennessee,2010,502882,675875,4110667,45,257,1119,90.373,380.233,272.145,64,322,1450,126.918,477.151,352.717
Texas,2010,2243713,2871691,15188973,150,909,3282,66.743,316.461,216.095,198,1063,3907,88.411,370.28,257.24
Utah,2010,262463,362693,1532125,16,85,205,60.879,233.242,133.56,18,88,237,66.954,244.004,154.984
Vermont,2010,46814,72220,420783,5,26,90,102.242,359.587,214.387,6,33,108,138.601,460.105,257.52
Virginia,2010,620009,874464,5117877,41,278,1011,66.258,317.668,197.533,57,337,1288,92.179,385.478,251.694
Washington,2010,531313,729323,4373484,48,269,958,91.012,368.569,219.046,59,323,1146,111.338,442.428,262.008
West Virginia,2010,131816,188497,1252067,16,79,386,118.223,421.514,307.972,22,96,486,166.71,509.196,387.944
Wisconsin,2010,455693,617748,3678180,38,212,789,83.407,343.848,214.406,46,266,951,101.384,430.551,258.524
Wyoming,2010,42751,62674,358902,5,24,85,111.032,380.469,236.807,6,30,108,141.504,480.84,300.288
Alabama,2011,385060,536921,3073532,32,196,804,82.184,365.729,261.683,41,235,1010,107.653,437.098,328.727
Alaska,2011,60614,80497,432040,5,31,112,75.695,381.266,258.816,6,37,137,103.003,465.602,317.151
Arizona,2011,537268,709377,4077362,35,231,913,64.38,325.964,223.93,43,265,1076,79.307,373.594,263.86
Arkansas,2011,235330,317333,1864363,20,111,482,87.091,348.458,258.686,27,135,601,116.756,426.692,322.513
California,2011,3156459,4427350,23658234,171,1194,3741,54.277,269.758,158.142,207,1377,4479,65.641,310.993,189.302
Colorado,2011,397449,556502,3270160,31,192,743,78.705,345.224,227.056,42,240,922,106.26,431.041,281.899
Connecticut,2011,290956,369988,2363818,18,123,473,63.395,332.211,200.109,25,139,583,84.427,377.003,246.445
Delaware,2011,69055,101269,590737,5,37,139,76.806,360.465,234.712,7,41,166,100.736,401.579,280.558
District of Columbia,2011,31373,96533,411604,1,27,86,47.304,284.651,210.042,2,32,102,61.058,335.767,248.558
Florida,2011,1381693,1959129,12916437,77,570,2758,55.543,290.897,213.492,100,683,3213,72.414,348.743,248.745
Georgia,2011,824731,1085263,6074730,67,335,1279,81.188,308.577,210.578,85,394,1640,102.713,362.777,270.025
Hawaii,2011,97800,138119,887821,6,40,157,62.527,288.298,176.777,8,47,173,85.68,337.854,195.023
Idaho,2011,139014,173198,969335,11,51,213,78.381,295.501,220.149,13,61,258,92.477,352.997,266.009
Illinois,2011,1057464,1393927,8215103,69,477,1832,65.371,342.457,222.963,90,557,2169,84.638,399.352,264.063
Indiana,2011,540292,729904,4108332,46,268,1126,85.968,366.629,274.109,59,326,1382,109.324,446.59,336.5
Iowa,2011,241228,346249,1956812,21,121,429,87.69,350.709,219.064,25,147,506,105.676,425.306,258.821
Kansas,2011,236049,321178,1772671,18,109,424,77.2,339.312,239.218,25,141,524,104.637,437.987,295.814
Kentucky,2011,339685,459703,2803041,39,208,921,116.043,452.157,328.476,49,249,1086,144.989,540.731,387.61
Louisiana,2011,367339,524049,2841017,30,187,810,80.444,357.119,284.954,37,217,977,99.63,413.246,343.869
Maine,2011,96430,129601,918180,8,48,228,84.12,367.966,247.777,10,57,259,100.917,440.435,281.754
Maryland,2011,459636,628350,3789736,26,190,715,56.946,302.607,188.736,35,228,878,75.33,362.92,231.708
Massachusetts,2011,494412,768767,4368462,36,218,791,73.776,283.283,181.043,54,263,1024,109.233,342.166,234.317
Michigan,2011,814217,1098296,6392662,66,405,1680,81.419,369.122,262.873,88,487,1981,107.721,443.018,309.914
Minnesota,2011,424745,570686,3457060,38,212,729,88.747,371.332,210.962,45,251,899,105.591,440.415,260.071
Mississippi,2011,248417,335677,1830270,22,130,555,88.83,388.045,302.993,32,156,670,128.571,464.592,366.022
Missouri,2011,475157,654561,3846810,45,235,994,93.73,359.647,258.372,58,291,1232,122.839,443.919,320.163
Montana,2011,74042,107193,657558,8,43,154,110.461,400.991,234.709,11,53,195,154.722,496.819,296.814
Nebraska,2011,147027,205521,1153600,11,67,255,76.218,325.072,220.986,14,83,301,98.398,401.484,261.303
Nevada,2011,219786,282581,1757473,15,100,415,70.044,353.627,235.868,20,112,478,91.046,395.966,272.032
New Hampshire,2011,102838,138951,888797,9,49,172,86.869,350.2,193.716,11,60,225,109.26,428.602,252.592
New Jersey,2011,710612,876279,5826415,48,287,1144,67.35,327.81,196.42,62,323,1345,87.146,368.082,230.764
New Mexico,2011,169342,226502,1303353,14,79,283,85.447,350.677,217.498,19,97,327,113.115,429.796,250.664
New York,2011,1474700,2242476,12760358,85,692,2601,57.577,308.618,203.798,117,797,3060,79.541,355.343,239.825
North Carolina,2011,757390,1024771,6176978,56,349,1481,73.541,340.636,239.796,71,405,1755,93.369,395.465,284.125
North Dakota,2011,48873,91747,430829,4,33,105,89.213,360.332,242.923,6,41,123,113.005,452.024,286.17
Ohio,2011,929629,1230773,7466946,80,465,2076,86.226,378.03,278.052,108,568,2424,115.669,461.789,324.642
Oklahoma,2011,304074,423379,2358834,26,163,739,83.897,384.63,313.387,38,198,848,123.346,468.287,359.398
Oregon,2011,291972,409608,2575672,20,132,549,68.439,321.84,212.983,26,160,677,89.134,390.392,262.887
Pennsylvania,2011,964004,1405623,8405726,85,500,2029,88.285,355.845,241.373,110,608,2515,113.969,432.307,299.195
Rhode Island,2011,77839,132549,684237,6,44,144,77.173,333.298,210.476,8,54,190,99.749,404.949,276.988
South Carolina,2011,357301,513846,3005444,34,193,861,93.985,375.65,286.468,44,225,1019,121.793,438.643,338.998
South Dakota,2011,64463,91190,516437,6,36,130,93.028,390.071,252.386,8,44,162,124.024,482.302,312.912
Tennessee,2011,504106,683640,4150263,44,238,1171,87.009,348.367,282.25,58,294,1398,114.729,429.93,336.828
Texas,2011,2265694,2919940,15484139,135,905,3181,59.601,309.975,205.446,183,1043,3826,80.895,357.214,247.106
Utah,2011,268417,363323,1563689,15,84,253,56.351,231.98,161.766,17,91,308,62.388,251.006,197.049
Vermont,2011,45855,72804,422511,4,26,89,94.612,357,211.231,6,35,113,134.53,475.587,267.32
Virginia,2011,618558,885563,5187508,39,269,1018,62.69,303.562,196.293,54,337,1295,86.848,380.512,249.554
